00725	무늬
00833	스티커
00941	플래그
00950	스티커
01029	칸막이
01032	잡지
01499	리본
01500	셔츠
01501	셔츠
01504	리본
01620	원단
01644	스티커
01645	스티커
01750	종이
01778	널려 있는 셔츠
01779	테이블보
01783	좋아하는 카드
01792	커버
01802	광고
01803	베이스 드럼 헤드
01816	커튼
01838	손수건
01849	이불
01850	화면
01861	표지
01870	무늬
01899	사인
02020	천
02561	전등갓
02605	침구
02713	스티커
03200	침구
03229	널려 있는 와이셔츠
03230	침구
03305	쿠션
03307	무늬
03439	테이블보
03444	시트
03445	좋아하는 우산
03449	시트
03467	매트
03468	타월
03502	침구
03561	숄
03586	내용
03590	화면
03617	발
03618	행주
03621	침구
03622	방석
03692	광고지
03702	시트
03946	테이블
03947	시트
03965	도화지
04034	종이
04035	베개
04036	매트
04039	쿠션
04040	매트
04041	침구
04043	테이블보
04044	쿠션
04068	테이블 매트
04069	전등갓
04101	수신 데이터
04102	매트리스
04122	원고용지
04140	램프
04144	글자판
04308	퍼즐 디자인
04445	선반
05338	패널 무늬
05397	스마트폰 케이스
07047	원단
07048	원단
07132	침구
07133	테이블보
07150	링의 커버
07151	링의 커버
07152	링의 커버
07282	작품
07531	다리미판
07681	직물
07682	옷
07802	쿠션
08096	스티커
08298	침구
08760	컬러
12410	간판
14475	메시지
